customer_id,join_date,last_purchase_date,age,gender,location,responded_to_Buy_One_Get_One,responded_to_Discount,responded_to_Free_Shipping,Buy_One_Get_One_response_date,Discount_response_date,Free_Shipping_response_date,number_of_site_visits,number_of_emails_opened,number_of_clicks,customer_life_months,total_spend,monthly_spend,CLV,Recency,Frequency
4496,2020-12-22,2022-05-17,64.0,Male,Port Angelaside,1,0,2,2021-11-23,,2021-10-17,81,57,1.0,17.033333333333335,4427.65,259.94031311154595,3506.194474826923,780,0.5283757338551859
4497,2021-06-28,2023-11-15,42.0,Female,Jesusmouth,1,0,1,2022-06-12,,2023-02-14,363,136,66.0,29.0,1566.56,54.01931034482759,728.637298300548,233,0.10344827586206896
4498,2023-03-22,2024-04-12,43.0,Female,Steeleville,1,1,0,2024-01-18,2023-11-09,,22,30,4.0,12.9,1509.4,117.0077519379845,1578.2543632654338,84,0.15503875968992248
4499,2020-01-08,2024-03-27,54.0,Male,Emilymouth,0,0,0,,,,166,139,69.04999999999927,51.333333333333336,6236.99,121.49980519480519,1638.8452432299982,100,0.21428571428571427
4500,2022-12-16,2024-03-29,62.0,Male,Knightbury,0,0,2,,,2024-01-18,192,62,37.0,15.633333333333333,6309.45,403.589552238806,5443.801468186812,98,0.8315565031982942
4501,2020-06-24,2023-05-25,34.0,Male,New Robertstad,0,0,0,,,,174,4,51.0,35.5,7423.67,209.1174647887324,2820.67252614808,407,0.30985915492957744
4503,2021-08-05,2023-12-01,58.0,Male,Robertshire,1,0,0,2021-12-04,,,206,115,26.0,28.266666666666666,14493.7,512.748820754717,6916.191877989837,217,0.8136792452830189
4504,2022-09-30,2023-03-25,66.0,Female,East Dana,1,0,0,2022-10-12,,,78,13,3.0,5.866666666666666,13672.720000000001,2330.577272727273,31435.897952800482,468,3.0681818181818183
4505,2023-11-03,2023-12-23,56.0,Male,North Jeffreyfurt,1,0,0,2023-11-06,,,3,4,1.0,1.6666666666666667,12331.99,7399.1939999999995,7631.0,195,12.6
4506,2020-11-25,2022-10-25,20.0,Female,Bensonview,0,0,0,,,,291,5,25.0,23.3,10921.76,468.7450643776824,6322.648977183291,619,0.7725321888412017
4507,2022-06-08,2023-09-03,22.0,Female,West Steven,1,0,0,2023-04-21,,,112,84,9.0,15.066666666666666,3829.2,254.1504424778761,3428.0980372919553,306,0.39823008849557523
4508,2021-08-21,2023-07-03,43.0,Female,Davidberg,1,2,1,2021-09-28,2022-05-05,2023-01-02,116,8,19.0,22.7,16600.77,731.3114537444934,9864.265176122446,368,1.1013215859030838
4509,2023-01-04,2024-02-18,37.0,Male,Port Ashley,0,2,1,,2023-11-11,2023-09-11,142,24,5.0,13.666666666666666,2095.82,153.3526829268293,2068.4915053833993,138,0.29268292682926833
4510,2022-09-02,2024-05-09,35.0,Male,Castrohaven,1,0,0,2022-09-28,,,64,58,4.0,20.5,11313.08,551.8575609756098,7443.708549946346,57,1.0731707317073171
4511,2021-10-23,2021-10-27,51.0,Female,Burgessbury,0,1,0,,2021-10-26,,1,1,1.0,0.13333333333333333,11628.4,87213.0,7631.0,982,150.0
4512,2024-03-16,2024-05-13,18.0,Female,Suzannebury,0,0,1,,,2024-04-06,1,1,1.0,1.9333333333333333,6247.460000000001,3231.4448275862073,7631.0,53,5.172413793103448
4513,2020-03-23,2021-08-14,19.0,Female,Lake Jennaton,1,0,0,2021-07-31,,,54,5,25.0,16.966666666666665,3265.79,192.48271119842832,2596.295320356983,1056,0.29469548133595286
4514,2022-04-12,2023-11-10,65.0,Female,Port Heatherfurt,1,0,1,2023-07-24,,2022-12-31,91,70,37.0,19.233333333333334,6012.06,312.5854419410745,4216.296180942187,238,0.7279029462738301
4515,2021-01-02,2023-04-22,57.0,Female,Saramouth,0,0,1,,,2023-01-05,24,104,56.0,28.0,9922.14,354.3621428571428,4779.7995335966825,440,0.6071428571428571
4516,2020-06-05,2021-05-03,51.0,Male,Harrisbury,0,0,1,,,2020-12-23,138,17,18.0,11.066666666666666,8544.27,772.0725903614458,10414.070130510938,1159,1.4457831325301205
4517,2022-01-22,2023-07-29,49.0,Female,New Joanne,0,0,0,,,,240,102,38.0,18.433333333333334,12126.01,657.8305605786619,8873.121099471175,342,1.2477396021699818
4518,2023-12-10,2024-03-14,31.0,Male,New Kyle,1,0,0,2024-02-14,,,34,6,1.0,3.1666666666666665,11690.31,3691.676842105263,7631.0,113,6.947368421052632
4519,2021-12-19,2022-09-02,60.0,Male,Castillotown,0,0,1,,,2022-01-11,49,26,8.0,8.566666666666666,11600.46,1354.1392996108948,18265.25356382218,672,2.8015564202334633
4520,2021-08-08,2023-07-26,66.0,Female,Port Felicia,0,1,0,,2023-04-09,,41,137,35.0,23.9,19161.82,801.7497907949792,10814.369856793617,345,0.9623430962343097
4521,2022-08-08,2022-09-16,68.0,Female,Burgessview,0,1,0,,2022-08-16,,3,6,1.0,1.3,8634.42,6641.861538461539,7631.0,658,16.923076923076923
4522,2021-01-06,2021-01-12,26.0,Female,Lake Julie,0,1,1,,2021-01-08,2021-01-06,1,1,1.0,0.2,12138.93,60694.65,7631.0,1270,95.0
4523,2021-09-30,2022-04-22,44.0,Female,Walkermouth,0,0,2,,,2022-02-07,62,24,13.0,6.8,13061.08,1920.7470588235294,25907.91957035613,805,3.6764705882352944
4524,2022-08-10,2024-01-19,27.0,Male,South Kevin,0,1,0,,2023-09-23,,94,52,49.0,17.566666666666666,6732.95,383.27988614800756,5169.85535270845,168,0.6261859582542695
4525,2023-04-25,2023-10-27,40.0,Female,West Jasonhaven,0,1,0,,2023-06-10,,79,10,5.0,6.166666666666667,13900.640000000001,2254.157837837838,30405.11747411516,252,3.5675675675675675
4526,2020-11-18,2021-01-27,45.0,Male,Alexisstad,0,1,0,,2020-12-01,,4,12,6.0,2.3333333333333335,4922.39,2109.595714285714,7631.0,1255,2.571428571428571
4527,2021-02-09,2024-02-24,40.0,Female,Larryfort,0,0,0,,,,133,139,55.0,37.0,15849.560000000001,428.3664864864865,5778.004150804527,132,0.6486486486486487
4528,2022-01-06,2023-10-16,52.0,Female,South Debra,0,1,0,,2022-12-08,,315,32,42.0,21.6,318.58,14.749074074074072,198.94229336078516,263,0.046296296296296294
4529,2022-02-08,2023-05-14,56.0,Female,Allenside,0,1,0,,2023-02-26,,107,45,36.0,15.333333333333334,13105.26,854.6908695652173,11528.463471799505,418,1.5
4530,2023-04-04,2023-09-29,45.0,Female,Port Williamside,0,1,1,,2023-05-17,2023-05-28,22,23,2.0,5.933333333333334,2723.19,458.96460674157305,6190.7256671182995,280,1.8539325842696628
4531,2022-11-11,2023-03-07,43.0,Male,North Mike,0,0,1,,,2023-02-22,37,18,8.0,3.8666666666666667,4664.32,1206.2896551724136,7631.0,486,2.0689655172413794
4532,2024-02-28,2024-05-12,43.0,Female,North Christianport,0,0,0,,,,12,10,5.0,2.466666666666667,13540.67,5489.4608108108105,7631.0,54,8.513513513513512
4533,2023-10-16,2024-05-23,53.0,Female,North Ryanborough,0,0,1,,,2024-03-29,76,40,5.0,7.333333333333333,4185.02,570.6845454545455,7697.655574044027,43,0.8181818181818182
4534,2024-03-14,2024-03-26,35.0,Male,Charlesport,1,0,0,2024-03-23,,,3,1,1.0,0.4,337.75,844.375,7631.0,101,2.5
4535,2023-04-28,2023-06-23,36.0,Male,Josephshire,0,0,1,,,2023-06-13,2,5,3.0,1.8666666666666667,3321.3,1779.267857142857,7631.0,378,2.6785714285714284
4536,2021-07-01,2023-05-14,64.0,Female,South Jessica,0,0,1,,,2021-07-05,107,64,54.0,22.733333333333334,10701.85,470.7558651026393,6349.771582012948,418,0.7478005865102639
4537,2020-09-03,2021-03-26,36.0,Male,New Sarahton,2,0,0,2020-11-10,,,50,24,5.0,6.8,8748.95,1286.6102941176473,17354.391285029058,1197,1.911764705882353
4538,2024-05-25,2024-05-30,26.0,Female,Heatherside,1,1,0,2024-05-29,2024-05-26,,1,1,1.0,0.16666666666666666,13504.73,81028.38,7631.0,36,114.0
4539,2020-11-16,2024-05-24,44.0,Female,Victoriahaven,0,0,1,,,2021-01-09,363,139,45.0,42.833333333333336,7227.17,168.72770428015562,2275.8768634838407,42,0.23346303501945523
4540,2024-01-18,2024-04-15,20.0,Female,Jessebury,0,0,1,,,2024-04-12,14,14,5.0,2.933333333333333,7818.22,2665.302272727273,7631.0,81,3.0681818181818183
4543,2020-08-12,2023-07-04,37.0,Male,Port Danielmouth,1,0,0,2020-08-27,,,333,112,24.0,35.2,2050.61,58.25596590909091,785.7832567452098,367,0.11363636363636363
4544,2023-01-07,2023-03-17,43.0,Female,West Sarafort,3,0,0,2023-02-26,,,22,9,2.0,2.3,9834.55,4275.891304347826,7631.0,476,7.82608695652174
4545,2022-01-18,2023-08-25,44.0,Female,Schneiderfurt,1,1,0,2022-01-20,2023-01-23,,192,88,11.0,19.466666666666665,16634.82,854.5284246575343,11526.272340185618,315,1.284246575342466
4546,2023-05-10,2023-12-10,36.0,Male,Ruizborough,1,0,0,2023-06-24,,,23,33,4.0,7.133333333333334,2751.81,385.76775700934576,5203.412898914697,208,0.8411214953271028
4547,2023-09-04,2024-02-27,18.0,Male,Port John,1,1,1,2024-01-01,2023-10-08,2023-11-22,66,5,9.0,5.866666666666666,9097.16,1550.6522727272727,20915.9109102138,129,3.0681818181818183
4548,2023-01-29,2023-03-28,65.0,Male,Lake Margaret,0,2,1,,2023-03-05,2023-02-16,20,3,2.0,1.9333333333333333,4771.66,2468.1,7631.0,465,4.137931034482759
4549,2021-09-04,2024-05-07,29.0,Male,West Eric,1,0,0,2022-08-23,,,224,12,20.0,32.53333333333333,3596.87,110.5595286885246,1491.2777629102402,59,0.21516393442622953
4550,2020-11-04,2022-03-28,43.0,Male,South Paul,1,0,0,2020-11-10,,,79,24,21.0,16.966666666666665,14764.6,870.212180746562,11737.822054370523,830,1.3555992141453832
4551,2021-08-18,2023-12-19,47.0,Female,Lake Savannah,0,1,0,,2023-01-09,,363,74,65.0,28.433333333333334,13255.61,466.19964830011725,6288.315234638844,199,0.8089097303634232
4552,2024-04-28,2024-05-21,43.0,Female,South Daniel,0,0,1,,,2024-04-29,9,1,1.0,0.7666666666666667,15943.640000000001,20796.052173913045,7631.0,45,31.304347826086953
4553,2020-09-08,2021-11-29,26.0,Male,Warrenmouth,1,0,0,2020-10-17,,,191,25,17.0,14.9,833.19,55.91879194630873,754.2583796035109,949,0.33557046979865773
4554,2023-03-08,2024-04-20,39.0,Female,Patriciatown,0,0,1,,,2023-10-28,45,39,34.0,13.633333333333333,8757.72,642.3755501222494,8664.656811565925,76,0.880195599022005
4555,2023-07-18,2023-11-09,39.0,Male,Bonnieside,1,0,0,2023-08-02,,,8,17,7.0,3.8,11717.83,3083.6394736842108,7631.0,239,6.315789473684211
4556,2020-09-17,2023-03-03,20.0,Male,North Lisa,0,0,0,,,,363,20,69.04999999999927,29.9,4745.610000000001,158.71605351170572,2140.835114137434,490,0.20066889632107024
4557,2021-07-31,2022-05-06,57.0,Female,Markton,0,0,0,,,,14,37,25.0,9.3,955.38,102.7290322580645,1385.656426261894,791,0.1075268817204301
4558,2020-12-23,2021-06-28,38.0,Male,South Juan,1,0,0,2021-06-08,,,83,24,3.0,6.233333333333333,9092.48,1458.6866310160426,19675.436045110986,1103,2.727272727272727
4559,2021-07-31,2023-02-09,40.0,Female,West Breannaburgh,0,0,0,,,,85,88,11.0,18.6,1897.1599999999999,101.99784946236558,1375.7938964846526,512,0.3225806451612903
4560,2020-08-11,2020-12-24,25.0,Male,Rayburgh,0,0,2,,,2020-11-24,43,18,12.0,4.5,15490.0,3442.222222222222,46430.27621307396,1289,5.333333333333333
4561,2023-07-09,2024-03-14,29.0,Female,Kimberlyview,0,0,2,,,2023-09-07,63,37,2.0,8.3,969.08,116.75662650602409,1574.8670679610295,113,0.12048192771084336
4562,2020-03-13,2021-11-02,31.0,Female,Ericmouth,0,0,0,,,,125,21,55.0,19.966666666666665,3496.53,175.11836393989987,2362.07701967077,976,0.4507512520868114
4563,2021-08-05,2023-09-28,60.0,Male,Lake Rebecca,0,0,1,,,2022-12-26,92,72,12.0,26.133333333333333,2005.35,76.73533163265306,1035.0414392205687,281,0.22959183673469388
4564,2021-03-23,2023-05-07,51.0,Male,Hamiltonstad,0,0,0,,,,160,104,57.0,25.833333333333332,1781.1399999999999,68.94735483870967,929.9936269818916,425,0.19354838709677422
4566,2023-04-05,2023-05-03,46.0,Male,East Maryshire,0,0,0,,,,5,1,1.0,0.9333333333333333,9091.51,9740.903571428571,7631.0,429,12.857142857142858
4567,2021-05-21,2022-04-15,36.0,Female,Marissafurt,0,0,0,,,,117,52,23.0,10.966666666666667,2457.85,224.12006079027356,3023.0344398466736,812,0.547112462006079
4568,2021-11-05,2024-01-28,59.0,Female,Sharontown,0,0,0,,,,363,89,1.0,27.133333333333333,9021.24,332.4781326781327,4484.617941106351,159,0.44226044226044225
4569,2024-03-11,2024-05-31,43.0,Male,Amandatown,0,0,0,,,,39,8,1.0,2.7,5770.95,2137.3888888888887,7631.0,35,2.5925925925925926
4570,2021-04-01,2023-01-05,60.0,Male,New Christina,2,0,0,2022-06-28,,,54,104,50.0,21.466666666666665,1549.3899999999999,72.17655279503106,973.5505339389046,547,0.09316770186335405
4571,2023-05-26,2023-06-10,62.0,Male,Smithville,0,0,0,,,,5,1,1.0,0.5,3360.78,6721.56,7631.0,391,12.0
4572,2023-12-20,2024-01-06,28.0,Female,West Sabrina,0,0,1,,,2023-12-20,3,2,1.0,0.5666666666666667,13745.41,24256.605882352942,7631.0,181,40.588235294117645
4574,2023-03-04,2023-04-10,52.0,Male,New Emmaport,0,0,0,,,,3,3,2.0,1.2333333333333334,2917.04,2365.1675675675674,7631.0,452,5.675675675675675
4575,2023-03-15,2024-01-31,27.0,Male,Jonathanview,0,0,0,,,,124,32,26.0,10.733333333333333,7914.14,737.3422360248449,9945.611140729246,156,1.3043478260869565
4577,2022-01-25,2022-07-10,45.0,Female,Port Erinview,0,0,0,,,,16,14,10.0,5.533333333333333,10495.84,1896.8385542168676,25585.43066607725,726,3.072289156626506
4578,2023-07-29,2023-09-08,61.0,Male,Carterburgh,3,0,0,2023-08-20,,,16,2,1.0,1.3666666666666667,13555.16,9918.40975609756,7631.0,301,11.707317073170731
4579,2023-09-23,2024-01-16,23.0,Male,Danielbury,0,0,1,,,2023-09-30,41,17,9.0,3.8333333333333335,8390.43,2188.8078260869565,7631.0,171,3.1304347826086953
4580,2023-12-30,2024-01-09,56.0,Male,Lake Paul,0,0,0,,,,2,1,1.0,0.3333333333333333,8379.74,25139.22,7631.0,178,39.0
4581,2024-05-08,2024-05-24,22.0,Male,East Savannahfort,1,0,0,2024-05-19,,,5,1,1.0,0.5333333333333333,6768.8,12691.5,7631.0,42,33.75
4582,2020-03-04,2022-08-20,18.0,Female,Katherinetown,1,0,1,2021-11-24,,2020-05-25,271,139,69.04999999999927,29.966666666666665,1918.74,64.02914349276975,863.6545307457269,685,0.13348164627363737
4583,2022-06-23,2023-12-05,65.0,Female,Kimberlyside,0,1,0,,2022-11-08,,130,84,10.0,17.666666666666668,8105.05,458.7764150943396,6188.187251641915,213,0.9622641509433961
4584,2022-03-30,2023-12-27,31.0,Female,Port Tommy,1,0,1,2022-09-25,,2022-11-20,218,4,53.0,21.233333333333334,7340.6,345.7111459968603,4663.110909850002,191,0.706436420722135
4585,2024-04-14,2024-04-19,49.0,Male,Amychester,0,0,0,,,,1,1,1.0,0.16666666666666666,8669.11,52014.66,7631.0,77,126.0
4586,2021-01-11,2022-06-09,25.0,Male,South Stephenshire,0,0,1,,,2021-10-15,218,75,7.0,17.133333333333333,7986.2,466.1206225680934,6287.249299225924,757,0.8754863813229572
4587,2022-07-05,2022-08-14,45.0,Female,South Lindahaven,1,0,0,2022-07-22,,,19,6,2.0,1.3333333333333333,5293.72,3970.2900000000004,7631.0,691,5.25
4588,2021-08-06,2022-02-23,52.0,Female,Angelaview,0,1,0,,2021-12-30,,86,28,12.0,6.7,3252.41,485.4343283582089,6547.761444183897,863,0.7462686567164178
4589,2022-04-30,2022-04-30,41.0,Male,Lake Ericstad,2,1,0,2022-04-30,2022-04-30,,1,1,1.0,14.707432511394181,1706.63,116.03860828039396,1565.1821079585036,797,0.067992832822811
4590,2022-03-15,2022-11-18,37.0,Male,West Kennethfort,0,0,0,,,,59,9,11.0,8.266666666666667,8089.42,978.5588709677419,13199.252034476258,595,2.2983870967741935
4591,2020-08-21,2021-08-27,23.0,Male,North Christineshire,0,0,2,,,2021-02-05,126,58,10.0,12.366666666666667,9083.35,734.5026954177897,9907.310111280109,1043,1.0512129380053907
4592,2023-04-27,2023-12-24,67.0,Male,Port Jacqueline,1,0,0,2023-12-02,,,50,29,21.0,8.033333333333333,6941.6,864.0995850622407,11655.372552949706,194,1.120331950207469
4593,2022-05-01,2024-04-05,24.0,Female,Yolandaview,0,2,0,,2023-03-22,,204,11,37.0,23.5,9115.14,387.8782978723404,5231.880844590952,91,0.8085106382978723
4594,2023-07-11,2023-12-14,28.0,Female,West Donnaport,0,0,2,,,2023-12-09,68,14,6.0,5.2,5458.25,1049.6634615384614,14158.343448999964,204,1.5384615384615383
4595,2024-04-10,2024-05-21,67.0,Male,East Jamie,0,1,0,,2024-05-08,,8,7,1.0,1.3666666666666667,5731.03,4193.436585365854,7631.0,45,6.585365853658536
4596,2022-11-07,2022-12-13,59.0,Female,West Kyleborough,0,1,1,,2022-12-09,2022-11-16,7,5,2.0,1.2,10404.65,8670.541666666666,7631.0,570,10.0
4597,2020-04-11,2020-08-22,65.0,Female,Bryanville,1,1,0,2020-06-10,2020-07-18,,7,4,3.0,4.433333333333334,17556.85,3960.1917293233078,53416.88710919657,1413,5.1879699248120295
4598,2022-02-05,2022-07-21,59.0,Male,New Frances,1,0,0,2022-05-28,,,4,30,10.0,5.533333333333333,1516.71,274.1042168674699,3697.2437218503737,715,0.3614457831325301
4599,2021-11-13,2023-11-01,43.0,Male,Mitchellville,0,0,0,,,,30,100,17.0,23.933333333333334,4353.05,181.8823119777159,2453.312261154956,247,0.1671309192200557
4600,2023-01-30,2023-04-10,55.0,Male,Maryhaven,0,1,0,,2023-03-18,,2,1,5.0,2.3333333333333335,17836.79,7644.338571428571,7631.0,452,10.714285714285714
4601,2021-04-13,2024-05-24,36.0,Male,South Alyssa,0,0,2,,,2023-05-13,363,122,69.04999999999927,37.9,10568.39,278.84934036939313,3761.248129653311,42,0.44854881266490765
4602,2022-04-08,2022-11-10,40.0,Male,Williamsville,1,0,1,2022-09-21,,2022-07-29,88,24,18.0,7.2,6578.68,913.7055555555555,12324.480693892245,603,1.6666666666666665
4603,2020-11-14,2022-04-12,59.0,Female,Lake Davidfort,1,0,0,2022-01-16,,,103,1,30.0,17.133333333333333,14167.98,826.9249027237354,11153.943343072664,815,1.3424124513618678
4604,2021-08-20,2022-05-18,43.0,Female,South Kathleenside,0,0,0,,,,50,2,1.0,9.033333333333333,3353.08,371.18966789667894,5006.776929339508,779,0.5535055350553506
4605,2022-04-10,2023-06-20,43.0,Male,Gonzalezshire,0,0,1,,,2023-04-22,62,75,36.0,14.533333333333333,732.35,50.39105504587156,679.6977224025912,381,0.06880733944954129
4606,2021-07-16,2023-02-12,49.0,Female,Annefurt,0,1,0,,2021-09-09,,36,65,54.0,19.2,10760.3,560.4322916666666,7559.368460532092,509,0.9895833333333334
4607,2021-01-04,2022-08-21,41.0,Male,East Kimberly,0,0,0,,,,233,33,41.0,19.8,7323.24,369.860606060606,4988.849932135567,684,0.5050505050505051
4608,2021-10-25,2022-08-13,43.0,Male,Fosterland,1,0,0,2021-12-20,,,79,53,13.0,9.733333333333333,623.86,64.09520547945206,864.5456052002006,692,0.20547945205479454
4609,2024-04-25,2024-05-26,43.0,Male,East Margaret,1,1,0,2024-05-25,2024-05-12,,7,2,2.0,1.0333333333333334,14454.22,13987.954838709675,7631.0,40,18.387096774193548
4610,2022-12-27,2024-03-29,27.0,Male,Williamsview,0,0,1,,,2023-08-21,128,78,19.0,15.266666666666667,10129.14,663.4807860262008,8949.33393852083,98,1.1790393013100435
4611,2023-03-02,2023-12-07,34.0,Male,North Joseph,1,0,1,2023-03-18,,2023-08-25,5,32,23.0,9.333333333333334,10724.92,1149.0985714285714,15499.569935677708,211,1.607142857142857
4612,2021-11-06,2023-05-03,49.0,Female,Shawnborough,0,0,2,,,2022-05-12,207,62,15.0,18.1,2827.93,156.239226519337,2107.426532714287,429,0.22099447513812154
4613,2024-02-28,2024-05-26,38.0,Male,West Hannah,0,0,0,,,,28,9,2.0,2.933333333333333,10275.91,3503.1511363636364,7631.0,40,8.522727272727273
4614,2023-06-06,2023-06-30,45.0,Male,West Michaelhaven,2,0,0,2023-06-24,,,9,1,1.0,0.8,3784.77,4730.9625,7631.0,371,8.75
4615,2021-11-04,2022-06-13,45.0,Female,Melissaberg,0,0,0,,,,11,12,19.0,7.366666666666666,7377.42,1001.4597285067874,13508.149331748282,753,1.900452488687783
4616,2024-03-22,2024-03-27,64.0,Male,Whiteport,1,0,0,2024-03-26,,,1,1,1.0,0.16666666666666666,17378.44,104270.64,7631.0,100,132.0
4617,2023-07-07,2023-07-07,36.0,Male,Thomasmouth,2,0,0,2023-07-07,,,1,1,1.0,14.707432511394181,12272.789999999999,834.4617587394666,11255.603922778833,364,1.6998208205702752
4618,2023-07-21,2023-12-09,63.0,Female,Benjaminmouth,0,0,1,,,2023-09-10,43,25,5.0,4.7,3572.79,760.1680851063829,10253.49668943434,209,1.9148936170212765
4619,2021-05-12,2023-12-23,56.0,Male,Cliffordchester,0,1,0,,2022-09-11,,363,134,38.0,31.833333333333332,2233.07,70.14879581151833,946.1992152966395,195,0.06282722513089005
4620,2020-09-22,2023-10-16,36.0,Female,Dicksonmouth,0,0,0,,,,363,58,65.0,37.3,5977.78,160.26219839142092,2161.690227258011,263,0.37533512064343166
4621,2023-04-10,2023-06-19,47.0,Female,Austintown,0,2,0,,2023-06-04,,10,4,3.0,2.3333333333333335,499.72999999999996,214.16999999999996,2888.823444447593,382,1.7142857142857142
4622,2023-04-13,2023-06-20,43.0,Female,South Paul,0,0,1,,,2023-06-07,12,3,1.0,2.2666666666666666,9576.41,4224.886764705882,7631.0,381,9.264705882352942
4623,2023-03-26,2023-07-17,33.0,Male,East Andreatown,0,0,0,,,,20,20,1.0,3.7666666666666666,789.38,209.5699115044248,2826.7753355035243,354,0.26548672566371684
4624,2021-09-24,2022-02-25,25.0,Male,Davismouth,0,1,1,,2021-11-30,2021-09-26,65,29,7.0,5.133333333333334,10643.11,2073.333116883117,27966.07048700355,861,3.701298701298701
4625,2023-10-30,2024-01-10,57.0,Male,South Amy,0,0,0,,,,18,3,2.0,2.4,3311.52,1379.8,7631.0,177,2.5
4626,2020-02-05,2021-09-02,26.0,Male,Patriciamouth,0,1,0,,2021-01-10,,38,49,15.0,19.166666666666668,9972.6,520.3095652173913,7018.174676053295,1037,0.8869565217391304
4627,2021-03-29,2024-05-29,67.0,Female,Cameronshire,0,0,0,,,,7,104,69.04999999999927,38.56666666666667,4261.51,110.4972342264477,1490.4375065601118,37,0.20743301642178044
4628,2021-08-10,2022-01-05,59.0,Male,New Keith,0,0,1,,,2021-12-22,52,1,8.0,4.933333333333334,4067.5299999999997,824.4993243243242,11121.226026237604,912,1.2162162162162162
4629,2024-02-28,2024-03-13,60.0,Female,New Shawnmouth,0,0,0,,,,2,1,1.0,0.4666666666666667,1225.3400000000001,2625.7285714285717,7631.0,114,8.571428571428571
4630,2022-11-24,2023-04-14,43.0,Male,Rebeccaside,0,0,1,,,2023-04-01,10,19,7.0,4.7,12909.06,2746.6085106382975,37047.51859854882,448,4.8936170212765955
4631,2021-01-18,2023-09-27,29.0,Male,Alexismouth,1,0,1,2023-05-07,,2021-04-08,258,73,10.0,32.733333333333334,10123.57,309.274032586558,4171.630368842031,282,0.7026476578411405
4632,2020-12-03,2022-03-18,30.0,Female,Morganville,1,0,1,2021-01-23,,2021-06-09,212,31,20.0,15.666666666666666,7701.37,491.57680851063833,6630.614041052702,840,0.9574468085106383
4633,2021-06-12,2022-10-18,68.0,Female,Stevenhaven,0,1,1,,2022-10-12,2021-11-27,62,5,36.0,16.433333333333334,13834.14,841.8340770791075,11355.045142648494,626,1.5212981744421907
4634,2022-07-20,2023-09-02,51.0,Female,West Deborah,0,1,0,,2023-05-28,,192,19,25.0,13.633333333333333,21076.67,1545.9660146699266,20852.700506596146,307,1.76039119804401
